time lambda_sum beta_sun ra dec x_sun y_sun z_sun x_gc y_gc z_gc dist v_gsr
1.8191 291.659 2.15534 216.513 -4.1852 5.95295 -14.9905 0.607032 -1.6458 -3.0121 12.586 16.1407 -238.255 
1.8198 291.008 2.25316 215.901 -3.93957 5.72477 -14.9077 0.62831 -1.4058 -3.0428 12.557 15.9814 -236.745 
1.8204 290.347 2.35351 215.28 -3.69128 5.49701 -14.8228 0.649755 -1.1657 -3.0732 12.526 15.8226 -235.168 
1.8211 289.675 2.45581 214.648 -3.43861 5.26936 -14.737 0.67123 -0.92545 -3.1034 12.494 15.6651 -233.509 
1.8217 288.991 2.55973 214.006 -3.18131 5.04191 -14.6501 0.692641 -0.68512 -3.1333 12.461 15.5089 -231.765 
1.8224 288.295 2.66531 213.352 -2.9193 4.81465 -14.5622 0.713989 -0.44471 -3.1629 12.427 15.3541 -229.935 
1.8231 287.589 2.77393 212.688 -2.65471 4.58786 -14.4723 0.735605 -0.20426 -3.1923 12.391 15.1999 -228.019 
1.8237 286.869 2.88323 212.012 -2.38352 4.36109 -14.3824 0.756931 0.036193 -3.2214 12.355 15.0481 -226.01 
1.8244 286.137 2.9953 211.326 -2.1094 4.13485 -14.2905 0.778431 0.27664 -3.2502 12.317 14.8971 -223.918 
1.825 285.395 3.11018 210.628 -1.83239 3.90916 -14.1967 0.800108 0.51704 -3.2787 12.277 14.7468 -221.741 
1.8257 284.638 3.22575 209.918 -1.5487 3.68357 -14.1029 0.821499 0.75737 -3.3069 12.237 14.5992 -219.454 
1.8263 283.87 3.34458 209.196 -1.26238 3.45857 -14.0072 0.843167 0.9976 -3.3349 12.195 14.4524 -217.083 
1.827 283.088 3.46483 208.462 -0.970978 3.23399 -13.9104 0.864689 1.2377 -3.3625 12.152 14.3076 -214.609 
1.8277 282.294 3.58841 207.716 -0.676871 3.01 -13.8118 0.886488 1.4777 -3.3899 12.107 14.1637 -212.04 
1.8283 281.485 3.71266 206.957 -0.376348 2.78634 -13.7132 0.908015 1.7174 -3.417 12.062 14.0228 -209.363 
1.829 280.664 3.83949 206.185 -0.0724573 2.5633 -13.6126 0.929626 1.957 -3.4437 12.015 13.883 -206.588 
1.8296 279.829 3.96813 205.401 0.236005 2.34082 -13.5111 0.951198 2.1963 -3.4701 11.967 13.7453 -203.709 
1.8303 278.981 4.0998 204.603 0.547361 2.11904 -13.4077 0.972956 2.4354 -3.4962 11.917 13.6089 -200.728 
1.8309 278.117 4.23241 203.791 0.864851 1.89757 -13.3043 0.99454 2.6742 -3.5221 11.867 13.4757 -197.626 
1.8316 277.241 4.36725 202.967 1.18544 1.67703 -13.1991 1.01613 2.9126 -3.5475 11.815 13.3439 -194.429 
1.8323 276.35 4.50424 202.129 1.51022 1.45703 -13.0929 1.03778 3.1507 -3.5727 11.762 13.2146 -191.118 
1.8329 275.446 4.64384 201.277 1.83795 1.23785 -12.9849 1.05952 3.3885 -3.5975 11.707 13.0867 -187.701 
1.8336 274.525 4.78421 200.411 2.1712 1.01917 -12.8769 1.0811 3.6258 -3.6221 11.652 12.9623 -184.166 
1.8342 273.591 4.92671 199.531 2.50762 0.801316 -12.767 1.10268 3.8628 -3.6462 11.595 12.8396 -180.522 
1.8349 272.643 5.07124 198.637 2.84731 0.584302 -12.6563 1.12434 4.0992 -3.6701 11.537 12.7196 -176.769 
1.8355 271.68 5.21682 197.728 3.19153 0.367861 -12.5447 1.14586 4.3353 -3.6936 11.478 12.6023 -172.898 
1.8362 270.703 5.36533 196.805 3.53728 0.15251 -12.4312 1.1676 4.5708 -3.7168 11.417 12.4869 -168.919 
1.8369 269.71 5.51374 195.867 3.88835 -0.062324 -12.3178 1.18907 4.8058 -3.7397 11.356 12.3753 -164.823 
1.8375 268.704 5.6645 194.916 4.24102 -0.276057 -12.2026 1.21066 5.0402 -3.7622 11.293 12.2657 -160.622 
1.8382 267.683 5.81645 193.949 4.59685 -0.489035 -12.0866 1.23222 5.2741 -3.7844 11.229 12.1591 -156.305 
1.8388 266.648 5.96906 192.969 4.95576 -0.701149 -11.9696 1.25367 5.5074 -3.8062 11.164 12.0555 -151.879 
1.8395 265.598 6.1231 191.973 5.3168 -0.912424 -11.8518 1.27519 5.7401 -3.8278 11.098 11.9551 -147.343 
1.8402 264.534 6.27711 190.964 5.68061 -1.12273 -11.7332 1.29651 5.9721 -3.8489 11.031 11.8579 -142.704 
1.8408 263.456 6.43228 189.939 6.04605 -1.33219 -11.6137 1.3179 6.2035 -3.8698 10.963 11.7639 -137.952 
1.8415 262.365 6.58924 188.901 6.41188 -1.54055 -11.4924 1.33941 6.4343 -3.8903 10.893 11.6723 -133.097 
1.8421 261.26 6.74501 187.848 6.7804 -1.74811 -11.3713 1.36067 6.6643 -3.9105 10.823 11.5851 -128.141 
1.8428 260.142 6.90229 186.782 7.14874 -1.95456 -11.2483 1.38206 6.8937 -3.9303 10.751 11.5002 -123.096 
1.8434 259.012 7.058 185.702 7.5191 -2.16021 -11.1255 1.4032 7.1223 -3.9498 10.679 11.4198 -117.95 
1.8441 257.869 7.21543 184.608 7.88798 -2.36467 -11.0009 1.42456 7.3502 -3.969 10.605 11.342 -112.712 
1.8448 256.714 7.37041 183.502 8.25854 -2.56831 -10.8765 1.44558 7.5773 -3.9878 10.531 11.2687 -107.391 
